n_users_eval,n_candidates,Recall@1,NDCG@1,MRR@1,Recall@5,NDCG@5,MRR@5,Recall@10,NDCG@10,MRR@10,Recall@20,NDCG@20,MRR@20,Coverage@20,dataset,model,seed,best_epoch,train_seconds,test_seconds,inference_ms_per_user,trainable_parameters,checkpoint_mb,peak_cuda_memory_mb
608,479,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.01644736842105263,0.010172399564037092,0.008086622807017545,0.03125,0.01484339053802915,0.009948047201336675,0.06085526315789474,0.022333945323630398,0.012005857642212946,0.9812108559498957,baby,Multi-interest clustered,2028,4,14.675598387999344,0.1453351609998208,0.23903809374970528,82176,1.2816839218139648,49.21435546875
608,479,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.009868421052631578,0.005642560128410186,0.004248903508771929,0.03289473684210526,0.01271636050848116,0.006948360484544695,0.0625,0.020148942689627237,0.008954517677669768,1.0,baby,Static score-level,2029,12,10.39457663400026,0.12741360299969529,0.20956184703897252,82176,1.2814512252807617,48.55419921875
608,479,0.004934210526315789,0.004934210526315789,0.004934210526315789,0.019736842105263157,0.01332748007686954,0.011156798245614035,0.039473684210526314,0.01977564334854973,0.013858213241436925,0.07236842105263158,0.02803547295644222,0.016095639532375722,0.9707724425887265,baby,Multi-interest per-item,2029,4,10.555086115999984,0.12432066200017289,0.20447477302660014,82176,1.2815942764282227,64.4970703125
608,479,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.019736842105263157,0.012391092836858672,0.009923245614035087,0.039473684210526314,0.018585094482492428,0.01236685463659148,0.0625,0.02420321283958936,0.013804083631819087,0.9707724425887265,baby,Multi-interest clustered,2029,2,14.828045328999906,0.1367176429994288,0.22486454440695525,82176,1.2816228866577148,49.21435546875
608,479,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.023026315789473683,0.01127832806573083,0.007538377192982455,0.04111842105263158,0.01728867723783339,0.010114478905597326,0.07072368421052631,0.02464589954126716,0.012067275117281737,0.9812108559498957,baby,Static score-level,2030,5,10.27573430800021,0.10816512300061731,0.17790316282996269,82176,1.2814512252807617,48.55419921875
608,479,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.02138157894736842,0.01193115522510059,0.008771929824561403,0.044407894736842105,0.019281382019289247,0.011750730994152046,0.06414473684210527,0.024171341490899834,0.013042388800151652,0.9728601252609603,baby,Multi-interest per-item,2030,5,10.400157344000036,0.1252971570002046,0.2060808503292839,82176,1.2816553115844727,64.4970703125
608,479,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.023026315789473683,0.012165983943682212,0.008607456140350878,0.04276315789473684,0.018340262206194894,0.011038011695906434,0.07072368421052631,0.025266944171382876,0.012867978863999416,0.9728601252609603,baby,Multi-interest clustered,2030,5,14.27522007600055,0.12742188399988663,0.20957546710507668,82176,1.2816839218139648,49.21435546875
608,479,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.014802631578947368,0.008641681540890064,0.006578947368421052,0.03289473684210526,0.014385465990435475,0.008882231620718462,0.05921052631578947,0.020961613605649344,0.010646560316403583,0.9874739039665971,baby,Static score-level,2031,9,10.645584330999554,0.11572501999944507,0.1903372039464557,82176,1.2815122604370117,47.42919921875
608,479,0.004934210526315789,0.004934210526315789,0.004934210526315789,0.02631578947368421,0.015285915255785475,0.011732456140350877,0.044407894736842105,0.020964969884515662,0.013979610484544696,0.06743421052631579,0.026726372787950033,0.015535348527789358,0.9812108559498957,baby,Multi-interest per-item,2031,4,10.687045437000052,0.12722320399916498,0.2092486907881003,82176,1.2816553115844727,63.9111328125
608,479,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.027960526315789474,0.014913720542741205,0.01074561403508772,0.044407894736842105,0.020097660047024055,0.012810019841269843,0.06743421052631579,0.025771977981546616,0.014292334315796004,0.9812108559498957,baby,Multi-interest clustered,2031,4,15.010078215000249,0.1335018690006109,0.2195754424352153,82176,1.2816839218139648,48.08935546875
2095,1780,0.015751789976133652,0.015751789976133652,0.015751789976133652,0.045346062052505964,0.031128652017447783,0.026443914081145586,0.0639618138424821,0.03712917230601386,0.0289099140053794,0.09212410501193317,0.04427604295479817,0.030885850180370523,0.9904494382022472,clothing,Static score-level,2022,8,37.61250626400033,0.3739391910003178,0.17849126062067674,82176,1.2815656661987305,92.5859375
2095,1780,0.019570405727923627,0.019570405727923627,0.019570405727923627,0.05346062052505966,0.03685117932841719,0.031408114558472554,0.0730310262529833,0.043071703492351274,0.033912755237337576,0.1035799522673031,0.05070461045687517,0.03596041876595236,0.9865168539325843,clothing,Multi-interest per-item,2022,2,39.468278967000515,0.4313096380010393,0.20587572219620012,82176,1.2817087173461914,179.90087890625
2095,1780,0.02052505966587112,0.02052505966587112,0.02052505966587112,0.05536992840095466,0.038286843829745,0.03268098647573588,0.07350835322195703,0.0440475720148423,0.034997158768041825,0.1054892601431981,0.052030040676256294,0.03713151607393389,0.9865168539325843,clothing,Multi-interest clustered,2022,2,55.376036156001646,0.4509886239993648,0.21526903293525765,82176,1.2817373275756836,113.6474609375
2095,1780,0.018138424821002388,0.018138424821002388,0.018138424821002388,0.0477326968973747,0.03306281989569489,0.02828162291169451,0.06109785202863962,0.037370159805152105,0.030050005682463916,0.09307875894988067,0.04527464116772252,0.032127570936821184,0.9882022471910112,clothing,Static score-level,2023,10,37.51281130300049,0.3738330960004532,0.17844061861596813,82176,1.2816267013549805,92.5859375
2095,1780,0.021957040572792363,0.021957040572792363,0.021957040572792363,0.050596658711217185,0.036673028804327254,0.032084327764518694,0.07494033412887828,0.04467691098226257,0.03546747736485207,0.10501193317422435,0.052232655285769536,0.03751752738519107,0.9876404494382023,clothing,Multi-interest per-item,2023,5,39.1399835379998,0.4277291319995129,0.20416665011909924,82176,1.2817697525024414,180.69482421875
2095,1780,0.02243436754176611,0.02243436754176611,0.02243436754176611,0.051073985680190934,0.03670893958989906,0.03201272871917263,0.0730310262529833,0.04381737311577485,0.0349507519793916,0.10119331742243437,0.050922817684943715,0.03688934283437265,0.9882022471910112,clothing,Multi-interest clustered,2023,5,54.830925551999826,0.46277963099964836,0.22089719856785126,82176,1.2817983627319336,114.26171875
2095,1780,0.01909307875894988,0.01909307875894988,0.01909307875894988,0.043914081145584725,0.0315835940080795,0.0275497215592681,0.06300715990453461,0.037588967761699635,0.02993199984846763,0.08878281622911695,0.04407504044817457,0.03169506637194705,0.9859550561797753,clothing,Static score-level,2024,5,38.01145656500012,0.3700070960003359,0.17661436563261856,82176,1.2816267013549805,92.5859375
2095,1780,0.0243436754176611,0.0243436754176611,0.0243436754176611,0.051073985680190934,0.0378216760811017,0.03348448687350836,0.0730310262529833,0.044812542281184226,0.03630620903890593,0.10405727923627685,0.052708619612170896,0.03849906334055163,0.9910112359550561,clothing,Multi-interest per-item,2024,9,39.607372354999825,0.4441535620026116,0.2120064735095998,82176,1.2817697525024414,179.90087890625
2095,1780,0.02386634844868735,0.02386634844868735,0.02386634844868735,0.04486873508353222,0.034741940235288475,0.031400159108989655,0.07016706443914081,0.042886951996224866,0.034742394969125276,0.09785202863961814,0.04988000869273767,0.03665862703435577,0.9938202247191011,clothing,Multi-interest clustered,2024,16,55.50826591900113,0.46675825400234316,0.22279630262641678,82176,1.2817983627319336,113.6474609375
